generation,ant_id,bandwidth,delay,hops,is_optimal,optimal_index,is_unique_optimal,quality_score
55,8,50.0,23.0,4,0,-1,0,0.5
55,9,30.0,68.0,11,0,-1,0,0.3
56,0,70.0,18.0,3,0,-1,0,0.7
56,1,70.0,18.0,3,0,-1,0,0.7
56,2,70.0,18.0,3,0,-1,0,0.7
56,3,70.0,18.0,3,0,-1,0,0.7
56,4,70.0,18.0,3,0,-1,0,0.7
56,5,70.0,18.0,3,0,-1,0,0.7
56,6,70.0,18.0,3,0,-1,0,0.7
56,7,20.0,106.0,19,0,-1,0,0.2
56,8,10.0,101.0,20,0,-1,0,0.1
56,9,20.0,172.0,32,0,-1,0,0.2
57,0,70.0,18.0,3,0,-1,0,0.7
57,1,70.0,18.0,3,0,-1,0,0.7
57,2,70.0,18.0,3,0,-1,0,0.7
57,3,70.0,18.0,3,0,-1,0,0.7
57,4,70.0,18.0,3,0,-1,0,0.7
57,5,70.0,18.0,3,0,-1,0,0.7
57,6,70.0,18.0,3,0,-1,0,0.7
57,7,70.0,18.0,3,0,-1,0,0.7
57,8,20.0,175.0,30,0,-1,0,0.2
57,9,10.0,231.0,39,0,-1,0,0.1
58,0,70.0,11.0,2,0,-1,0,0.7
58,1,70.0,11.0,2,0,-1,0,0.7
58,2,70.0,18.0,3,0,-1,0,0.7
58,3,70.0,18.0,3,0,-1,0,0.7
58,4,70.0,18.0,3,0,-1,0,0.7
58,5,70.0,18.0,3,0,-1,0,0.7
58,6,60.0,29.0,6,0,-1,0,0.6
58,7,30.0,39.0,8,0,-1,0,0.3
58,8,20.0,143.0,24,0,-1,0,0.2
58,9,30.0,249.0,46,0,-1,0,0.3
59,0,70.0,10.0,2,0,-1,0,0.7
59,1,70.0,18.0,3,0,-1,0,0.7
59,2,70.0,18.0,3,0,-1,0,0.7
59,3,70.0,18.0,3,0,-1,0,0.7
59,4,70.0,18.0,3,0,-1,0,0.7
59,5,70.0,18.0,3,0,-1,0,0.7
59,6,40.0,56.0,9,0,-1,0,0.4
59,7,10.0,108.0,18,0,-1,0,0.1
59,8,60.0,121.0,25,0,-1,0,0.6
59,9,10.0,343.0,63,0,-1,0,0.1
60,0,70.0,18.0,3,0,-1,0,0.7
60,1,70.0,18.0,3,0,-1,0,0.7
60,2,70.0,18.0,3,0,-1,0,0.7
60,3,70.0,18.0,3,0,-1,0,0.7
60,4,70.0,18.0,3,0,-1,0,0.7
60,5,70.0,18.0,3,0,-1,0,0.7
60,6,70.0,18.0,3,0,-1,0,0.7
60,7,70.0,18.0,3,0,-1,0,0.7
60,8,50.0,18.0,5,0,-1,0,0.5
60,9,10.0,64.0,14,0,-1,0,0.1
61,0,70.0,18.0,3,0,-1,0,0.7
61,1,70.0,18.0,3,0,-1,0,0.7
61,2,70.0,18.0,3,0,-1,0,0.7
61,3,70.0,18.0,3,0,-1,0,0.7
61,4,70.0,18.0,3,0,-1,0,0.7
61,5,70.0,18.0,3,0,-1,0,0.7
61,6,70.0,18.0,3,0,-1,0,0.7
61,7,70.0,18.0,3,0,-1,0,0.7
61,8,10.0,174.0,31,0,-1,0,0.1
61,9,20.0,191.0,33,0,-1,0,0.2
62,0,70.0,18.0,3,0,-1,0,0.7
62,1,70.0,18.0,3,0,-1,0,0.7
62,2,70.0,18.0,3,0,-1,0,0.7
62,3,70.0,18.0,3,0,-1,0,0.7
62,4,70.0,18.0,3,0,-1,0,0.7
62,5,70.0,18.0,3,0,-1,0,0.7
62,6,70.0,18.0,3,0,-1,0,0.7
62,7,70.0,18.0,3,0,-1,0,0.7
62,8,10.0,157.0,29,0,-1,0,0.1
62,9,-1,-1,-1,-1,-1,-1,-1
63,0,70.0,10.0,2,0,-1,0,0.7
63,1,70.0,10.0,2,0,-1,0,0.7
63,2,70.0,18.0,3,0,-1,0,0.7
63,3,70.0,18.0,3,0,-1,0,0.7
63,4,70.0,18.0,3,0,-1,0,0.7
63,5,70.0,18.0,3,0,-1,0,0.7
63,6,70.0,18.0,3,0,-1,0,0.7
63,7,70.0,18.0,3,0,-1,0,0.7
63,8,70.0,18.0,3,0,-1,0,0.7
63,9,70.0,18.0,3,0,-1,0,0.7
64,0,70.0,18.0,3,0,-1,0,0.7
64,1,70.0,18.0,3,0,-1,0,0.7
64,2,70.0,18.0,3,0,-1,0,0.7
64,3,70.0,18.0,3,0,-1,0,0.7
64,4,70.0,18.0,3,0,-1,0,0.7
64,5,70.0,18.0,3,0,-1,0,0.7
64,6,70.0,18.0,3,0,-1,0,0.7
64,7,70.0,18.0,3,0,-1,0,0.7
64,8,70.0,18.0,3,0,-1,0,0.7
64,9,70.0,48.0,7,0,-1,0,0.7
65,0,70.0,18.0,3,0,-1,0,0.7
65,1,70.0,18.0,3,0,-1,0,0.7
65,2,70.0,18.0,3,0,-1,0,0.7
65,3,70.0,18.0,3,0,-1,0,0.7
65,4,70.0,18.0,3,0,-1,0,0.7
65,5,70.0,18.0,3,0,-1,0,0.7
65,6,70.0,18.0,3,0,-1,0,0.7
65,7,70.0,18.0,3,0,-1,0,0.7
65,8,40.0,107.0,20,0,-1,0,0.4
65,9,-1,-1,-1,-1,-1,-1,-1
66,0,70.0,10.0,2,0,-1,0,0.7
66,1,70.0,18.0,3,0,-1,0,0.7
66,2,70.0,18.0,3,0,-1,0,0.7
66,3,70.0,18.0,3,0,-1,0,0.7
66,4,70.0,18.0,3,0,-1,0,0.7
66,5,70.0,18.0,3,0,-1,0,0.7
66,6,70.0,18.0,3,0,-1,0,0.7
66,7,70.0,18.0,3,0,-1,0,0.7
66,8,70.0,18.0,3,0,-1,0,0.7
66,9,-1,-1,-1,-1,-1,-1,-1
67,0,70.0,18.0,3,0,-1,0,0.7
67,1,70.0,18.0,3,0,-1,0,0.7
67,2,70.0,18.0,3,0,-1,0,0.7
67,3,70.0,18.0,3,0,-1,0,0.7
67,4,70.0,18.0,3,0,-1,0,0.7
67,5,70.0,18.0,3,0,-1,0,0.7
67,6,40.0,86.0,13,0,-1,0,0.4
67,7,40.0,113.0,22,0,-1,0,0.4
67,8,10.0,212.0,37,0,-1,0,0.1
67,9,-1,-1,-1,-1,-1,-1,-1
68,0,70.0,10.0,2,0,-1,0,0.7
68,1,70.0,18.0,3,0,-1,0,0.7
68,2,70.0,18.0,3,0,-1,0,0.7
68,3,70.0,18.0,3,0,-1,0,0.7
68,4,50.0,41.0,6,0,-1,0,0.5
68,5,60.0,28.0,6,0,-1,0,0.6
68,6,30.0,81.0,14,0,-1,0,0.3
68,7,10.0,168.0,30,0,-1,0,0.1
68,8,40.0,203.0,36,0,-1,0,0.4
68,9,10.0,255.0,54,0,-1,0,0.1
69,0,70.0,10.0,2,0,-1,0,0.7
69,1,70.0,18.0,3,0,-1,0,0.7
69,2,70.0,18.0,3,0,-1,0,0.7
69,3,70.0,18.0,3,0,-1,0,0.7
69,4,70.0,18.0,3,0,-1,0,0.7
69,5,70.0,18.0,3,0,-1,0,0.7
69,6,20.0,83.0,13,0,-1,0,0.2
69,7,40.0,120.0,20,0,-1,0,0.4
69,8,30.0,106.0,21,0,-1,0,0.3
69,9,10.0,188.0,32,0,-1,0,0.1
70,0,70.0,10.0,2,0,-1,0,0.7
70,1,70.0,18.0,3,0,-1,0,0.7
70,2,70.0,18.0,3,0,-1,0,0.7
70,3,70.0,18.0,3,0,-1,0,0.7
70,4,70.0,18.0,3,0,-1,0,0.7
70,5,70.0,18.0,3,0,-1,0,0.7
70,6,70.0,18.0,3,0,-1,0,0.7
70,7,70.0,18.0,3,0,-1,0,0.7
70,8,40.0,45.0,8,0,-1,0,0.4
70,9,20.0,152.0,27,0,-1,0,0.2
71,0,70.0,18.0,3,0,-1,0,0.7
71,1,70.0,18.0,3,0,-1,0,0.7
71,2,70.0,18.0,3,0,-1,0,0.7
71,3,70.0,18.0,3,0,-1,0,0.7
71,4,70.0,18.0,3,0,-1,0,0.7
71,5,70.0,18.0,3,0,-1,0,0.7
71,6,70.0,18.0,3,0,-1,0,0.7
71,7,10.0,101.0,18,0,-1,0,0.1
71,8,20.0,300.0,53,0,-1,0,0.2
71,9,-1,-1,-1,-1,-1,-1,-1
72,0,70.0,18.0,3,0,-1,0,0.7
72,1,70.0,18.0,3,0,-1,0,0.7
72,2,70.0,18.0,3,0,-1,0,0.7
72,3,70.0,18.0,3,0,-1,0,0.7
72,4,70.0,18.0,3,0,-1,0,0.7
72,5,70.0,18.0,3,0,-1,0,0.7
72,6,70.0,18.0,3,0,-1,0,0.7
72,7,60.0,63.0,12,0,-1,0,0.6
72,8,20.0,97.0,21,0,-1,0,0.2
72,9,-1,-1,-1,-1,-1,-1,-1
73,0,70.0,11.0,2,0,-1,0,0.7
73,1,70.0,18.0,3,0,-1,0,0.7
73,2,70.0,18.0,3,0,-1,0,0.7
73,3,70.0,18.0,3,0,-1,0,0.7
73,4,70.0,18.0,3,0,-1,0,0.7
73,5,70.0,18.0,3,0,-1,0,0.7
73,6,70.0,18.0,3,0,-1,0,0.7
73,7,50.0,176.0,31,0,-1,0,0.5
73,8,-1,-1,-1,-1,-1,-1,-1
73,9,-1,-1,-1,-1,-1,-1,-1
74,0,70.0,11.0,2,0,-1,0,0.7
74,1,70.0,18.0,3,0,-1,0,0.7
74,2,70.0,18.0,3,0,-1,0,0.7
74,3,70.0,18.0,3,0,-1,0,0.7
74,4,70.0,18.0,3,0,-1,0,0.7
74,5,70.0,18.0,3,0,-1,0,0.7
74,6,60.0,45.0,9,0,-1,0,0.6
74,7,30.0,89.0,18,0,-1,0,0.3
74,8,20.0,173.0,35,0,-1,0,0.2
74,9,-1,-1,-1,-1,-1,-1,-1
75,0,70.0,11.0,2,0,-1,0,0.7
75,1,70.0,18.0,3,0,-1,0,0.7
75,2,70.0,18.0,3,0,-1,0,0.7
75,3,70.0,18.0,3,0,-1,0,0.7
75,4,70.0,18.0,3,0,-1,0,0.7
75,5,70.0,18.0,3,0,-1,0,0.7
75,6,70.0,18.0,3,0,-1,0,0.7
75,7,70.0,18.0,3,0,-1,0,0.7
75,8,30.0,141.0,22,0,-1,0,0.3
75,9,60.0,243.0,44,0,-1,0,0.6
76,0,70.0,18.0,3,0,-1,0,0.7
76,1,70.0,18.0,3,0,-1,0,0.7
76,2,70.0,18.0,3,0,-1,0,0.7
76,3,70.0,18.0,3,0,-1,0,0.7
76,4,70.0,18.0,3,0,-1,0,0.7
76,5,60.0,80.0,13,0,-1,0,0.6
76,6,20.0,93.0,16,0,-1,0,0.2
76,7,40.0,120.0,18,0,-1,0,0.4
76,8,10.0,129.0,26,0,-1,0,0.1
76,9,20.0,166.0,26,0,-1,0,0.2
77,0,70.0,11.0,2,0,-1,0,0.7
77,1,70.0,18.0,3,0,-1,0,0.7
77,2,70.0,18.0,3,0,-1,0,0.7
77,3,70.0,18.0,3,0,-1,0,0.7
77,4,70.0,18.0,3,0,-1,0,0.7
77,5,70.0,18.0,3,0,-1,0,0.7
77,6,70.0,18.0,3,0,-1,0,0.7
77,7,70.0,18.0,3,0,-1,0,0.7
77,8,70.0,18.0,3,0,-1,0,0.7
77,9,70.0,18.0,3,0,-1,0,0.7
78,0,70.0,18.0,3,0,-1,0,0.7
78,1,70.0,18.0,3,0,-1,0,0.7
78,2,70.0,18.0,3,0,-1,0,0.7
78,3,70.0,18.0,3,0,-1,0,0.7
78,4,70.0,18.0,3,0,-1,0,0.7
78,5,70.0,18.0,3,0,-1,0,0.7
78,6,70.0,18.0,3,0,-1,0,0.7
78,7,50.0,40.0,6,0,-1,0,0.5
78,8,60.0,93.0,16,0,-1,0,0.6
78,9,20.0,259.0,48,0,-1,0,0.2
79,0,70.0,10.0,2,0,-1,0,0.7
79,1,70.0,18.0,3,0,-1,0,0.7
79,2,70.0,18.0,3,0,-1,0,0.7
79,3,70.0,18.0,3,0,-1,0,0.7
79,4,70.0,18.0,3,0,-1,0,0.7
79,5,70.0,18.0,3,0,-1,0,0.7
79,6,30.0,147.0,26,0,-1,0,0.3
79,7,20.0,134.0,27,0,-1,0,0.2
79,8,10.0,171.0,32,0,-1,0,0.1
79,9,40.0,243.0,39,0,-1,0,0.4
80,0,70.0,18.0,3,0,-1,0,0.7
80,1,70.0,18.0,3,0,-1,0,0.7
80,2,70.0,18.0,3,0,-1,0,0.7
80,3,70.0,18.0,3,0,-1,0,0.7
80,4,70.0,18.0,3,0,-1,0,0.7
80,5,70.0,18.0,3,0,-1,0,0.7
80,6,70.0,18.0,3,0,-1,0,0.7
80,7,70.0,18.0,3,0,-1,0,0.7
80,8,50.0,102.0,16,0,-1,0,0.5
80,9,20.0,340.0,63,0,-1,0,0.2
81,0,70.0,10.0,2,0,-1,0,0.7
81,1,70.0,18.0,3,0,-1,0,0.7
81,2,70.0,18.0,3,0,-1,0,0.7
81,3,70.0,18.0,3,0,-1,0,0.7
81,4,70.0,18.0,3,0,-1,0,0.7
81,5,70.0,18.0,3,0,-1,0,0.7
81,6,70.0,18.0,3,0,-1,0,0.7
81,7,70.0,48.0,7,0,-1,0,0.7
81,8,50.0,58.0,10,0,-1,0,0.5
81,9,20.0,64.0,11,0,-1,0,0.2
82,0,70.0,18.0,3,0,-1,0,0.7
82,1,70.0,18.0,3,0,-1,0,0.7
82,2,70.0,18.0,3,0,-1,0,0.7
82,3,70.0,18.0,3,0,-1,0,0.7
82,4,70.0,18.0,3,0,-1,0,0.7
82,5,70.0,18.0,3,0,-1,0,0.7
82,6,70.0,18.0,3,0,-1,0,0.7
82,7,70.0,18.0,3,0,-1,0,0.7
82,8,40.0,111.0,17,0,-1,0,0.4
82,9,30.0,98.0,17,0,-1,0,0.3
83,0,70.0,10.0,2,0,-1,0,0.7
83,1,70.0,11.0,2,0,-1,0,0.7
83,2,70.0,10.0,2,0,-1,0,0.7
83,3,70.0,18.0,3,0,-1,0,0.7
83,4,70.0,18.0,3,0,-1,0,0.7
83,5,40.0,18.0,3,0,-1,0,0.4
83,6,70.0,18.0,3,0,-1,0,0.7
83,7,70.0,18.0,3,0,-1,0,0.7
83,8,50.0,50.0,7,0,-1,0,0.5
83,9,10.0,276.0,48,0,-1,0,0.1
84,0,70.0,18.0,3,0,-1,0,0.7
84,1,70.0,18.0,3,0,-1,0,0.7
84,2,70.0,18.0,3,0,-1,0,0.7
84,3,70.0,18.0,3,0,-1,0,0.7
84,4,70.0,18.0,3,0,-1,0,0.7
84,5,70.0,18.0,3,0,-1,0,0.7
84,6,70.0,18.0,3,0,-1,0,0.7
84,7,70.0,18.0,3,0,-1,0,0.7
84,8,50.0,117.0,18,0,-1,0,0.5
84,9,10.0,114.0,20,0,-1,0,0.1
85,0,70.0,11.0,2,0,-1,0,0.7
85,1,70.0,10.0,2,0,-1,0,0.7
85,2,70.0,11.0,2,0,-1,0,0.7
85,3,70.0,18.0,3,0,-1,0,0.7
85,4,70.0,18.0,3,0,-1,0,0.7
85,5,70.0,18.0,3,0,-1,0,0.7
85,6,70.0,18.0,3,0,-1,0,0.7
85,7,70.0,18.0,3,0,-1,0,0.7
85,8,70.0,32.0,8,0,-1,0,0.7
85,9,10.0,268.0,48,0,-1,0,0.1
86,0,70.0,18.0,3,0,-1,0,0.7
86,1,70.0,18.0,3,0,-1,0,0.7
86,2,70.0,18.0,3,0,-1,0,0.7
86,3,70.0,18.0,3,0,-1,0,0.7
86,4,70.0,18.0,3,0,-1,0,0.7
86,5,70.0,18.0,3,0,-1,0,0.7
86,6,70.0,18.0,3,0,-1,0,0.7
86,7,70.0,18.0,3,0,-1,0,0.7
86,8,70.0,18.0,3,0,-1,0,0.7
86,9,20.0,112.0,20,0,-1,0,0.2
87,0,70.0,18.0,3,0,-1,0,0.7
87,1,70.0,18.0,3,0,-1,0,0.7
87,2,70.0,18.0,3,0,-1,0,0.7
87,3,70.0,18.0,3,0,-1,0,0.7
87,4,70.0,18.0,3,0,-1,0,0.7
87,5,20.0,30.0,7,0,-1,0,0.2
87,6,40.0,85.0,14,0,-1,0,0.4
87,7,40.0,84.0,16,0,-1,0,0.4
87,8,40.0,159.0,34,0,-1,0,0.4
87,9,10.0,207.0,34,0,-1,0,0.1
88,0,70.0,10.0,2,0,-1,0,0.7
88,1,70.0,18.0,3,0,-1,0,0.7
88,2,70.0,18.0,3,0,-1,0,0.7
88,3,70.0,18.0,3,0,-1,0,0.7
88,4,70.0,18.0,3,0,-1,0,0.7
88,5,70.0,18.0,3,0,-1,0,0.7
88,6,70.0,18.0,3,0,-1,0,0.7
88,7,70.0,18.0,3,0,-1,0,0.7
88,8,70.0,18.0,3,0,-1,0,0.7
88,9,20.0,178.0,30,0,-1,0,0.2
89,0,70.0,18.0,3,0,-1,0,0.7
89,1,70.0,18.0,3,0,-1,0,0.7
89,2,70.0,18.0,3,0,-1,0,0.7
89,3,70.0,18.0,3,0,-1,0,0.7
89,4,70.0,18.0,3,0,-1,0,0.7
89,5,70.0,18.0,3,0,-1,0,0.7
89,6,70.0,18.0,3,0,-1,0,0.7
89,7,70.0,18.0,3,0,-1,0,0.7
89,8,30.0,20.0,4,0,-1,0,0.3
89,9,30.0,80.0,14,0,-1,0,0.3
90,0,70.0,18.0,3,0,-1,0,0.7
90,1,70.0,18.0,3,0,-1,0,0.7
90,2,70.0,18.0,3,0,-1,0,0.7
90,3,70.0,18.0,3,0,-1,0,0.7
90,4,70.0,18.0,3,0,-1,0,0.7
90,5,70.0,18.0,3,0,-1,0,0.7
90,6,70.0,18.0,3,0,-1,0,0.7
90,7,70.0,18.0,3,0,-1,0,0.7
90,8,10.0,86.0,17,0,-1,0,0.1
90,9,10.0,310.0,53,0,-1,0,0.1
91,0,70.0,10.0,2,0,-1,0,0.7
91,1,70.0,18.0,3,0,-1,0,0.7
91,2,70.0,18.0,3,0,-1,0,0.7
91,3,70.0,18.0,3,0,-1,0,0.7
91,4,70.0,18.0,3,0,-1,0,0.7
91,5,70.0,18.0,3,0,-1,0,0.7
91,6,70.0,18.0,3,0,-1,0,0.7
91,7,40.0,53.0,11,0,-1,0,0.4
91,8,40.0,83.0,14,0,-1,0,0.4
91,9,10.0,73.0,16,0,-1,0,0.1
92,0,70.0,11.0,2,0,-1,0,0.7
92,1,70.0,18.0,3,0,-1,0,0.7
92,2,70.0,18.0,3,0,-1,0,0.7
92,3,70.0,18.0,3,0,-1,0,0.7
92,4,70.0,18.0,3,0,-1,0,0.7
92,5,70.0,18.0,3,0,-1,0,0.7
92,6,70.0,18.0,3,0,-1,0,0.7
92,7,20.0,30.0,8,0,-1,0,0.2
92,8,20.0,160.0,33,0,-1,0,0.2
92,9,-1,-1,-1,-1,-1,-1,-1
93,0,70.0,11.0,2,0,-1,0,0.7
93,1,70.0,18.0,3,0,-1,0,0.7
93,2,70.0,18.0,3,0,-1,0,0.7
93,3,70.0,18.0,3,0,-1,0,0.7
93,4,70.0,18.0,3,0,-1,0,0.7
93,5,70.0,18.0,3,0,-1,0,0.7
93,6,60.0,41.0,6,0,-1,0,0.6
93,7,30.0,68.0,10,0,-1,0,0.3
93,8,10.0,158.0,34,0,-1,0,0.1
93,9,30.0,224.0,39,0,-1,0,0.3
94,0,70.0,11.0,2,0,-1,0,0.7
94,1,70.0,18.0,3,0,-1,0,0.7
94,2,70.0,18.0,3,0,-1,0,0.7
94,3,70.0,18.0,3,0,-1,0,0.7
94,4,70.0,18.0,3,0,-1,0,0.7
94,5,70.0,18.0,3,0,-1,0,0.7
94,6,70.0,18.0,3,0,-1,0,0.7
94,7,70.0,18.0,3,0,-1,0,0.7
94,8,70.0,18.0,3,0,-1,0,0.7
94,9,50.0,85.0,12,0,-1,0,0.5
95,0,70.0,18.0,3,0,-1,0,0.7
95,1,70.0,18.0,3,0,-1,0,0.7
95,2,70.0,18.0,3,0,-1,0,0.7
95,3,70.0,18.0,3,0,-1,0,0.7
95,4,70.0,18.0,3,0,-1,0,0.7
95,5,70.0,18.0,3,0,-1,0,0.7
95,6,70.0,18.0,3,0,-1,0,0.7
95,7,40.0,42.0,8,0,-1,0,0.4
95,8,50.0,85.0,14,0,-1,0,0.5
95,9,30.0,175.0,35,0,-1,0,0.3
96,0,70.0,10.0,2,0,-1,0,0.7
96,1,70.0,18.0,3,0,-1,0,0.7
96,2,70.0,18.0,3,0,-1,0,0.7
96,3,70.0,18.0,3,0,-1,0,0.7
96,4,70.0,18.0,3,0,-1,0,0.7
96,5,70.0,18.0,3,0,-1,0,0.7
96,6,70.0,18.0,3,0,-1,0,0.7
96,7,70.0,18.0,3,0,-1,0,0.7
96,8,50.0,103.0,17,0,-1,0,0.5
96,9,10.0,167.0,31,0,-1,0,0.1
97,0,70.0,10.0,2,0,-1,0,0.7
97,1,70.0,18.0,3,0,-1,0,0.7
97,2,70.0,18.0,3,0,-1,0,0.7
97,3,70.0,18.0,3,0,-1,0,0.7
97,4,70.0,18.0,3,0,-1,0,0.7
97,5,70.0,18.0,3,0,-1,0,0.7
97,6,70.0,18.0,3,0,-1,0,0.7
97,7,70.0,18.0,3,0,-1,0,0.7
97,8,70.0,18.0,3,0,-1,0,0.7
97,9,30.0,163.0,28,0,-1,0,0.3
98,0,70.0,18.0,3,0,-1,0,0.7
98,1,70.0,18.0,3,0,-1,0,0.7
98,2,70.0,18.0,3,0,-1,0,0.7
98,3,70.0,18.0,3,0,-1,0,0.7
98,4,70.0,18.0,3,0,-1,0,0.7
98,5,20.0,35.0,6,0,-1,0,0.2
98,6,70.0,32.0,8,0,-1,0,0.7
98,7,30.0,64.0,10,0,-1,0,0.3
98,8,40.0,109.0,18,0,-1,0,0.4
98,9,30.0,208.0,36,0,-1,0,0.3
99,0,70.0,18.0,3,0,-1,0,0.7
99,1,70.0,18.0,3,0,-1,0,0.7
99,2,70.0,18.0,3,0,-1,0,0.7
99,3,70.0,18.0,3,0,-1,0,0.7
99,4,70.0,18.0,3,0,-1,0,0.7
99,5,70.0,18.0,3,0,-1,0,0.7
99,6,70.0,18.0,3,0,-1,0,0.7
99,7,20.0,135.0,27,0,-1,0,0.2
99,8,40.0,196.0,33,0,-1,0,0.4
99,9,30.0,242.0,42,0,-1,0,0.3
100,0,70.0,10.0,2,0,-1,0,0.7
100,1,70.0,18.0,3,0,-1,0,0.7
100,2,70.0,18.0,3,0,-1,0,0.7
100,3,70.0,18.0,3,0,-1,0,0.7
100,4,70.0,18.0,3,0,-1,0,0.7
100,5,70.0,18.0,3,0,-1,0,0.7
100,6,70.0,18.0,3,0,-1,0,0.7
100,7,70.0,18.0,3,0,-1,0,0.7
100,8,20.0,47.0,8,0,-1,0,0.2
100,9,20.0,243.0,43,0,-1,0,0.2
101,0,70.0,10.0,2,0,-1,0,0.7
101,1,70.0,10.0,2,0,-1,0,0.7
101,2,70.0,18.0,3,0,-1,0,0.7
101,3,70.0,18.0,3,0,-1,0,0.7
101,4,70.0,18.0,3,0,-1,0,0.7
101,5,70.0,18.0,3,0,-1,0,0.7
101,6,70.0,18.0,3,0,-1,0,0.7
101,7,70.0,18.0,3,0,-1,0,0.7
101,8,60.0,62.0,10,0,-1,0,0.6
101,9,20.0,107.0,19,0,-1,0,0.2
102,0,70.0,10.0,2,0,-1,0,0.7
102,1,70.0,18.0,3,0,-1,0,0.7
102,2,70.0,18.0,3,0,-1,0,0.7
102,3,70.0,18.0,3,0,-1,0,0.7
102,4,70.0,18.0,3,0,-1,0,0.7
102,5,70.0,18.0,3,0,-1,0,0.7
102,6,50.0,23.0,5,0,-1,0,0.5
102,7,60.0,56.0,13,0,-1,0,0.6
102,8,50.0,100.0,14,0,-1,0,0.5
102,9,30.0,221.0,41,0,-1,0,0.3
103,0,70.0,11.0,2,0,-1,0,0.7
103,1,70.0,18.0,3,0,-1,0,0.7
103,2,70.0,18.0,3,0,-1,0,0.7
103,3,70.0,18.0,3,0,-1,0,0.7
103,4,70.0,18.0,3,0,-1,0,0.7
103,5,70.0,18.0,3,0,-1,0,0.7
103,6,70.0,18.0,3,0,-1,0,0.7
103,7,70.0,18.0,3,0,-1,0,0.7
103,8,30.0,35.0,7,0,-1,0,0.3
103,9,20.0,163.0,27,0,-1,0,0.2
104,0,70.0,10.0,2,0,-1,0,0.7
104,1,70.0,18.0,3,0,-1,0,0.7
104,2,70.0,18.0,3,0,-1,0,0.7
104,3,70.0,18.0,3,0,-1,0,0.7
104,4,70.0,18.0,3,0,-1,0,0.7
104,5,70.0,18.0,3,0,-1,0,0.7
104,6,70.0,18.0,3,0,-1,0,0.7
104,7,70.0,18.0,3,0,-1,0,0.7
104,8,70.0,18.0,3,0,-1,0,0.7
104,9,10.0,143.0,26,0,-1,0,0.1
105,0,70.0,10.0,2,0,-1,0,0.7
105,1,70.0,18.0,3,0,-1,0,0.7
105,2,70.0,18.0,3,0,-1,0,0.7
105,3,70.0,18.0,3,0,-1,0,0.7
105,4,70.0,18.0,3,0,-1,0,0.7
105,5,70.0,18.0,3,0,-1,0,0.7
105,6,70.0,18.0,3,0,-1,0,0.7
105,7,70.0,18.0,3,0,-1,0,0.7
105,8,30.0,97.0,17,0,-1,0,0.3
105,9,40.0,93.0,20,0,-1,0,0.4
106,0,70.0,10.0,2,0,-1,0,0.7
106,1,70.0,10.0,2,0,-1,0,0.7
106,2,70.0,18.0,3,0,-1,0,0.7
106,3,70.0,18.0,3,0,-1,0,0.7
106,4,70.0,18.0,3,0,-1,0,0.7
106,5,70.0,18.0,3,0,-1,0,0.7
106,6,70.0,18.0,3,0,-1,0,0.7
106,7,30.0,122.0,19,0,-1,0,0.3
106,8,20.0,167.0,30,0,-1,0,0.2
106,9,10.0,286.0,54,0,-1,0,0.1
107,0,70.0,10.0,2,0,-1,0,0.7
107,1,70.0,10.0,2,0,-1,0,0.7
107,2,70.0,10.0,2,0,-1,0,0.7
107,3,70.0,18.0,3,0,-1,0,0.7
107,4,70.0,18.0,3,0,-1,0,0.7
107,5,70.0,18.0,3,0,-1,0,0.7
107,6,70.0,18.0,3,0,-1,0,0.7
107,7,70.0,18.0,3,0,-1,0,0.7
107,8,70.0,18.0,3,0,-1,0,0.7
107,9,20.0,23.0,5,0,-1,0,0.2
108,0,70.0,10.0,2,0,-1,0,0.7
108,1,70.0,18.0,3,0,-1,0,0.7
108,2,70.0,18.0,3,0,-1,0,0.7
108,3,70.0,18.0,3,0,-1,0,0.7
108,4,70.0,18.0,3,0,-1,0,0.7
108,5,70.0,18.0,3,0,-1,0,0.7
108,6,70.0,18.0,3,0,-1,0,0.7
108,7,70.0,18.0,3,0,-1,0,0.7
108,8,20.0,103.0,19,0,-1,0,0.2
108,9,10.0,166.0,27,0,-1,0,0.1
109,0,70.0,18.0,3,0,-1,0,0.7
109,1,70.0,18.0,3,0,-1,0,0.7
109,2,70.0,18.0,3,0,-1,0,0.7
109,3,70.0,18.0,3,0,-1,0,0.7
109,4,70.0,18.0,3,0,-1,0,0.7
109,5,70.0,18.0,3,0,-1,0,0.7
109,6,70.0,18.0,3,0,-1,0,0.7
109,7,70.0,18.0,3,0,-1,0,0.7
109,8,70.0,18.0,3,0,-1,0,0.7
109,9,60.0,35.0,5,0,-1,0,0.6
110,0,40.0,18.0,3,0,-1,0,0.4
110,1,70.0,18.0,3,0,-1,0,0.7
110,2,70.0,18.0,3,0,-1,0,0.7
110,3,70.0,18.0,3,0,-1,0,0.7
110,4,70.0,18.0,3,0,-1,0,0.7
110,5,70.0,18.0,3,0,-1,0,0.7
110,6,70.0,18.0,3,0,-1,0,0.7
110,7,70.0,18.0,3,0,-1,0,0.7
110,8,10.0,110.0,21,0,-1,0,0.1
110,9,10.0,124.0,22,0,-1,0,0.1
111,0,70.0,11.0,2,0,-1,0,0.7
111,1,70.0,10.0,2,0,-1,0,0.7
111,2,70.0,18.0,3,0,-1,0,0.7
111,3,70.0,18.0,3,0,-1,0,0.7
111,4,70.0,18.0,3,0,-1,0,0.7
111,5,70.0,18.0,3,0,-1,0,0.7
